id,title,corpus,poster,backdrop
597,Titanic,Titanic 84 years later 101yearold woman named Rose DeWitt Bukater tells story granddaughter Lizzy Calvert Brock Lovett Lewis Bodine Bobby Buell Anatoly Mikailavich Keldysh life set April 10th 1912 ship called Titanic young Rose boards departing ship upperclass passengers mother Ruth DeWitt Bukater fiancÃ© Caledon Hockley Meanwhile drifter artist named Jack Dawson best friend Fabrizio De Rossi win thirdclass tickets ship game explains whole story departure death Titanic first last voyage April 15th 1912 220 morning Nothing Earth could come them shipwreck iceberg ship katewinslet leonardodicaprio francesfisher jamescameron drama romance thriller,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,/rzdPqYx7Um4FUZeD8wpXqjAUcEm.jpg
64682,The Great Gatsby,Great Gatsby adaptation F Scott Fitzgeralds Long Islandset novel Midwesterner Nick Carraway lured lavish world neighbor Jay Gatsby Soon enough however Carraway see cracks Gatsbys nouveau riche existence obsession madness tragedy await Reserving judgments matter infinite hope come admission limit basedonnovel infidelity obsession leonardodicaprio tobeymaguire careymulligan bazluhrmann drama romance,/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,/tb440cwQMRoVHnhYJlzlxfv1ikm.jpg
676,Pearl Harbor,Pearl Harbor lifelong friendship Rafe McCawley Danny Walker put ultimate test two ace fighter pilots become entangled love triangle beautiful Naval nurse Evelyn Johnson rivalry friendsturnedfoes immediately put hold find center Japans devastating attack Pearl Harbor Dec 7 1941 takes moment change history takes love change lives nurse patriotism hawaii benaffleck joshhartnett katebeckinsale michaelbay history romance war,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,/zv1xOEQzebKyku349qDZ085FZlO.jpg
42888,How Do You Know,Know cut USA softball team feeling bit past prime Lisa finds evaluating life middle love triangle corporate guy crisis competes current baseballplaying beau know love lovetriangle baseball athlete reesewitherspoon paulrudd owenwilson jameslbrooks comedy drama romance,/jbOnp79eUZxQHgcdnTIRlxel1dE.jpg,/yJvXWCNGsHJOP3okeoYgYqin7y2.jpg
10198,The Princess and the Frog,Princess Frog waitress desperate fulfill dreams restaurant owner set journey turn frog prince back human being face problem kisses him Every Love Story Begins Kiss basedonnovel voodoo kiss anikanonirose brunocampos keithdavid ronclements romance family animation,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,/z62CBlBBBOoNUuuxZ1jMAcq5ARE.jpg
24113,Town & Country,Town  Country Porter Stoddard wellknown New York architect crossroads nexus twists turns lead myriad missteps wife Ellie others longtime friends Mona husband Griffin Deciding direction take often leads unexpected encounters hilarious consequences Theres thing small affair architect cellist friends warrenbeatty dianekeaton goldiehawn peterchelsom comedy romance,/mgrWybODOer6D8kYg3UgX3GstyI.jpg,/l1VJVGohlSDSQr85hZNlZjMlb6L.jpg
39451,Little Fockers,Little Fockers taken 10 years two little Fockers wife Pam countless hurdles Greg finally get tightly wound fatherinlaw Jack cashstrapped dad takes job moonlighting drug company Jacks suspicions favorite male nurse come roaring back Greg Pams entire clan descends twins birthday party Greg must prove skeptical Jack hes fully capable man house Kids bring everyone closer right nurse cat fatherinlaw robertdeniro benstiller owenwilson paulweitz comedy romance,/90mwPRNMmX9RUGVgKMJMJNQnYX8.jpg,/sLDoVwrzmKNdiBmykPSxaJA7uQh.jpg
37710,The Tourist,Tourist American tourist Frank Johnny Depp meets mysterious British woman Elsie Angelina Jolie train Venice Romance seems bud theres meets eye Remake 2005 French film Anthony Zimmer written directed JÃ©rÃ´me Salle started met woman paris hotel falseidentity johnnydepp angelinajolie paulbettany florianhenckelvondonnersmarck action thriller romance,/oXe1nw4HcS32YVpvxwsWEVdvEXA.jpg,/p2J39WwOiHo5p0oquzluzP1IlqQ.jpg
37786,Sex and the City 2,Sex City 2 Carrie Charlotte Miranda married now theyre still little fun sun Samantha gets chance visit one extravagant vacation destinations planet offers bring along surmise womenonly retreat may perfect excuse eschew responsibilities remember life like decided settle down Carrie on  sarahjessicaparker kristindavis cynthianixon michaelpatrickking comedy drama romance,/iHSRxhZsPaVuLCivvV6WEkMVGWU.jpg,/gPqqEBBpSl7E4Fz8uMBqoBLxcTP.jpg
150689,Cinderella,Cinderella father unexpectedly passes away young Ella finds mercy cruel stepmother daughters Never one give hope Ellas fortunes begin change meeting dashing stranger woods Midnight beginning cinderella magic prince lilyjames cateblanchett richardmadden kennethbranagh romance fantasy family,/j91LJmcWo16CArFOoapsz84bwxb.jpg,/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg
10003,The Saint,Saint Ivan Tretiak Russian Mafia boss wants create oil crisis Moscow seize power result sends Simon Templar great international criminal England get secret formula cold fusion US scientist Emma Russell Templar falls love Emma try outwit Tretiak guerrillas hiding Moscow Never reveal name Never turn back Never surrender heart berlin russia gas valkilmer elisabethshue radeserbedzija phillipnoyce thriller action romance,/k43wPAVeepqzGwP52dKcknQjquj.jpg,/3cdfnihGSrMiQWzmVPaEs3p2Mp1.jpg
921,Cinderella Man,Cinderella Man true story boxer Jim Braddock who 1920âs retirement surprise comeback order get family socially poor state One mans extraordinary fight save family loved transporter netherlands worldcup russellcrowe renÃ©ezellweger paulgiamatti ronhoward romance drama history,/i7OYyyAB2pSW9YwK0M2swDz6xSc.jpg,/40PwKtiXIZhHS1NmDko6h8EA391.jpg
1581,The Holiday,Holiday Two women one Cameron Diaz America one Kate Winslet Britain swap homes Christmastime bad breakups boyfriends woman finds romance local man Jude Law Jack Black realizes imminent return home may end relationship Christmas Eve going go celebrate young alive holiday londonengland filmmaking camerondiaz katewinslet judelaw nancymeyers comedy romance,/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg,/9Ebn8atCcGk5OZrx4xmoTobAxoh.jpg
22897,It's Complicated,Complicated Ten years divorce Jane Jake Adler unite sons college graduation unexpectedly end sleeping together Jake married Jane embarking new romance architect Now sort life â thought figured out First comes marriage comes divorce then graduation exhusband womandirector merylstreep alecbaldwin stevemartin nancymeyers comedy romance,/Act1ypvpDNVzWbceIktX6KmmNhh.jpg,/d1nefTjjqxJJ0NxyDriD38RRTXX.jpg
1904,Memoirs of a Geisha,Memoirs Geisha sweeping romantic epic set Japan years World War II penniless Japanese child torn family work maid geisha house world forbidden fragile without mysteries cannot survive japan prostitute sistersisterrelationship zhangziyi gongli youkikudoh robmarshall drama history romance,/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg,/zJDnqXtGNHUmexiaWNa52Vslve5.jpg
12107,Nutty Professor II: The Klumps,Nutty Professor II Klumps hilarity begins professor Sherman Klump finds romance fellow DNA specialist Denise Gaines discovers brilliant formula reverses aging Shermans thin obnoxious alter ego Buddy Love wants outand big piece action Buddy gets loose things get seriously nutty Klumps back alterego madscientist family eddiemurphy janetjackson larrymiller petersegal fantasy comedy romance,/7HlhufckAoQb1yIu3FNu339Iuv4.jpg,/2qnx8i3cUqSJQhXGTSPfGG9zI6n.jpg
8656,Deep Impact,Deep Impact sevenmilewide space rock hurtling toward Earth threatening obliterate planet Now president United States save world appoints toughasnails veteran astronaut lead joint AmericanRussian crew space destroy comet impact Meanwhile enterprising reporter uses smarts uncover scoop century Heaven Earth collide usapresident nasa metereologist robertduvall tÃ©aleoni elijahwood mimileder action drama romance,/a3vQS7JKqlOb3MdVJHuTCP9s7Mg.jpg,/w53FK3MoMLavk1sxErUiGMnLpf2.jpg
6964,Something's Gotta Give,Somethings Gotta Give Harry Sanborn aged music industry exec fondness younger women like Marin latest trophy girlfriend Things get little awkward Harry suffers heart attack home Marins mother Erica Left care Erica doctor love triangle starts take shape Schmucks people too agedifference ladykiller womandirector jacknicholson dianekeaton keanureeves nancymeyers drama comedy romance,/4fQJjwbDf1KELvJJMcmAV6AxJdH.jpg,/xTQXtSQQZY5ZbJ1GxEcSCRP4aWV.jpg
12193,Four Christmases,Four Christmases Brad Kate made something art form avoiding families holidays year foolproof plan go bust  big time Stuck city airport departing flights canceled couple embarrassed see ruse exposed world overzealous television reporter Now Brad Kate left precious little choice swallow pride suffer rounds father mother mother father one day holiday romanticcomedy dysfunctionalfamily vincevaughn reesewitherspoon robertduvall sethgordon comedy romance drama,/zixj44TC7rwzpxtJAG5OzFJnEqe.jpg,/6ZuYKN5wJKcuCw7o1WsbjYo68vz.jpg
50546,Just Go with It,Go plastic surgeon romancing much younger schoolteacher enlists loyal assistant pretend soon exwife order cover careless lie lies backfire assistants kids become involved everyone heads weekend Hawaii change lives Sometimes guys best wingman wingwoman beach fictitiousmarriage blackmail adamsandler jenniferaniston nicolekidman dennisdugan romance comedy,/ez1EDULOCUUCySHOZU6tz97qbtM.jpg,/iMz5ieKyFSFnjZZEci5oE7A9m2p.jpg
