id,title,corpus,poster,backdrop
72190,World War Z,World War Z Life former United Nations investigator Gerry Lane family seems content Suddenly world plagued mysterious infection turning whole human populations rampaging mindless zombies barely escaping chaos Lane persuaded go mission investigate disease follows perilous trek around world Lane must brave horrific dangers long odds find answers human civilization falls Remember Philly dystopia apocalypse zombie bradpitt mireilleenos abigailhargrove marcforster action drama horror,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg
6479,I Am Legend,Legend Robert Neville scientist unable stop spread terrible virus incurable manmade Immune Neville last human survivor left New York City perhaps world three years Neville faithfully sent daily radio messages desperate find survivors might there alone last man Earth alone savingtheworld lostcivilisation postapocalyptic willsmith alicebraga charlietahan francislawrence drama horror action,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,/lhVVIWKR13khBvjFz8XyZ2GM0JS.jpg
7978,The Wolfman,Wolfman Lawrence Talbot American man visit Victorian London make amends estranged father gets bitten werewolf and moonlight transformation leaves savage hunger flesh moon full legend comes life fathersonrelationship victorianengland remake beniciodeltoro anthonyhopkins emilyblunt joejohnston drama horror thriller,/cdzkHnXhPbBBBAPLKDXFCy3oHVD.jpg,/aJKcFHxZp0oFJwQ1wHqjyqNpqXY.jpg
9946,End of Days,End Days December 28th 1999 citizens New York City getting ready turn millennium However Devil decides crash party coming city inhabiting mans body searching chosen bride 20yearold woman named Christine York world end hope lies within atheist called Jericho Cane Prepare end christianity sex newyearseve arnoldschwarzenegger gabrielbyrne kevinpollak peterhyams action fantasy horror,/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,/oVp4NyyOqVPKrv5PBA7Sjwoh09S.jpg
2655,What Lies Beneath,Lies Beneath Claire Spencer starts hearing ghostly voices seeing spooky images wonders otherworldly spirit trying contact her while husband tries reassure telling head Claire investigates discovers man loves might know hes letting on perfect husband one mistake followed home secret hauntedhouse ouijaboard harrisonford michellepfeiffer dianascarwid robertzemeckis drama horror mystery,/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,/3ImlQ6VRyv2yKxT1cDYMeWHXMJx.jpg
16281,Creepshow,Creepshow Inspired EC comics 1950s George ARomero Stephen King bring five tales terror screen Fun Ever Have SCARED monster halloween meteor halholbrook adriennebarbeau fritzweaver georgearomero horror comedy fantasy,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg
11618,The Haunting,Haunting Dr David Marrow invites Nell Vance Theo Luke Sanderson eerie isolated Hill House subjects sleep disorder study unfortunate guests discover Marrow far interested sinister mansion â soon see true nature horror houses born bad basedonnovel trauma castle liamneeson catherinezetajones owenwilson jandebont horror thriller fantasy,/ihCDU8FulNvHQFqs01cEc7CE3zq.jpg,/acloCJG7yIvM8M8lh6GuuohlGJR.jpg
330770,Ãvolution,Ãvolution 11yearold Nicolas lives mother seaside housing estate place ever sees activity hospital boys village forced undergo strange medical trials attempt disrupt phases evolution  nurse sea beach maxbrebant roxaneduran juliemarieparmentier lucilehadzihalilovic mystery drama horror,/sQHzLbZEnDvNQZRqn7HJDJu4vWz.jpg,/209byuaET9OF3sbR68c6Rs6j667.jpg
9533,Red Dragon,Red Dragon Former FBI Agent Graham almost killed savage Hannibal The Cannibal Lecter choice face again seems Lecter one help Graham track new serial killer Silence psychopath serialkiller fbiagent anthonyhopkins edwardnorton ralphfiennes brettratner crime thriller horror,/ou9ZKA2cms02b7CdCdVqGkKu0O0.jpg,/7c65xpnYlea6VITznLLRS9cTuwS.jpg
11026,Exorcist: The Beginning,Exorcist Beginning lived traumatizing events WWII Father Lankester Merrin takes sabbatical Church conduct archaeological excavations Britishadministered East Africa Merrin unearths ancient Byzantine church believed built immediately buried keep evil crypt below natives convinced uncovering church unleashed demon begin violently clash British military troops village rapidly disintegrates chaos war Merrin must faceoff demon taken possession somebody close him Go back horror began secret obsession exorcism stellanskarsgÃ¥rd izabellascorupco jamesdarcy rennyharlin horror mystery thriller,/phXWlfOuTxzOnO96BNZ8CiSJqZk.jpg,/hz4Tzv4jac2usrCpMUGJp4akkoK.jpg
