id,title,corpus,poster,backdrop
38757,Tangled,Tangled kingdoms wantedand charmingbandit Flynn Rider hides mysterious tower hes taken hostage Rapunzel beautiful feisty towerbound teen 70 feet magical golden hair Flynns curious captor whos looking ticket tower locked away years strikes deal handsome thief unlikely duo sets actionpacked escapade complete supercop horse overprotective chameleon gruff gang pub thugs Theyre taking adventure new lengths hostage magic horse zacharylevi mandymoore donnamurphy byronhoward animation family,/ym7Kst6a4uodryxqbGOxmewF235.jpg,/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg
62211,Monsters University,Monsters University look relationship Mike Sulley days Monsters University â necessarily best friends School never looked scary monster dormitory games billycrystal johngoodman stevebuscemi danscanlon animation family,/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg,/pK42lGbT48fClhtEcP7gvk4hoXP.jpg
49013,Cars 2,Cars 2 Star race car Lightning McQueen pal Mater head overseas compete World Grand Prix race road championship becomes rocky Mater gets caught intriguing adventure own international espionage Kaciao carrace sequel comedy owenwilson larrythecableguy michaelcaine johnlasseter animation family adventure,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,/jTx4XlVsLJkDwbEQkFYwpApD556.jpg
10193,Toy Story 3,Toy Story 3 Woody Buzz rest Andys toys played years Andy go college gang find accidentally left nefarious day care center toys must band together escape return home Andy toy gets left behind hostage college toy tomhanks timallen nedbeatty leeunkrich animation family comedy,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,/uAfhsySkr1UzQg1zdg3dZQRz9Fd.jpg
105864,The Good Dinosaur,Good Dinosaur epic journey world dinosaurs Apatosaurus named Arlo makes unlikely human friend Little Arms Big Attitude tyrannosaurusrex friends alternatehistory raymondochoa jackbright jeffreywright petersohn adventure animation family,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,/fMdtO9Vk5VG42xi6QUMlaobR44W.jpg
62177,Brave,Brave Brave set mystical Scottish Highlands MÃ©rida princess kingdom ruled King Fergus Queen Elinor unruly daughter accomplished archer MÃ©rida one day defies sacred custom land inadvertently brings turmoil kingdom attempt set things right MÃ©rida seeks eccentric old Wise Woman granted illfated wish Also figuring MÃ©ridaâs quest â serving comic relief â kingdomâs three lords enormous Lord MacGuffin surly Lord Macintosh disagreeable Lord Dingwall Change fate scotland rebel bravery kellymacdonald juliewalters billyconnolly brendachapman animation adventure comedy,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,/qx9ts2hBYJrkIQxhryitxnLlm2u.jpg
10681,WALLÂ·E,WALLÂ·E WALLÂ·E last robot left Earth overrun garbage humans fled outer space 700 years continued try clean mess developed rather interesting humanlike qualities ship arrives sleek new type robot WALLÂ·E thinks hes finally found friend stows away ship leaves adventure beyond ordinarE romanticcomedy benburtt elissaknight jeffgarlin andrewstanton animation family,/2Wjn5vxvJmomJQkLuUwyX2hBaif.jpg,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg
17979,A Christmas Carol,Christmas Carol Miser Ebenezer Scrooge awakened Christmas Eve spirits reveal miserable existence opportunities wasted youth current cruelties dire fate awaits change ways Scrooge faced story growing bitterness meanness must decide future hold death redemption Seasons Greedings holiday basedonnovel victorianengland garyoldman jimcarrey stevevalentine robertzemeckis animation drama,/t41VHjYItCYHBh2hijsTID44cNv.jpg,/bFntIQxWBwtzYAFc68xF1GKAfiv.jpg
14160,Up, Carl Fredricksen spent entire life dreaming exploring globe experiencing life fullest age 78 life seems passed by twist fate and persistent 8year old Wilderness Explorer named Russell gives new lease life  agedifference centralandsouthamerica balloon edasner christopherplummer jordannagai petedocter animation comedy family,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,/hGGC9gKo7CFE3fW07RA587e5kol.jpg
15512,Monsters vs Aliens,Monsters vs Aliens Susan Murphy unwittingly clobbered meteor full outer space gunk wedding day mysteriously grows 49feet11inches military jumps action captures Susan secreting away covert government compound renamed Ginormica placed confinement ragtag group Monsters aliens attack monsters fight back alien giantrobot duringcreditsstinger sethrogen reesewitherspoon hughlaurie conradvernon animation family adventure,/iDKQEevFHSzopWLMpySp9IpP5xW.jpg,/na71ASQOjgIkLc3xkqXghyHc2UK.jpg
150540,Inside Out,Inside Growing bumpy road exception Riley uprooted Midwest life father starts new job San Francisco Like us Riley guided emotions  Joy Fear Anger Disgust Sadness emotions live Headquarters control center inside Rileys mind help advise everyday life Riley emotions struggle adjust new life San Francisco turmoil ensues Headquarters Although Joy Rileys main important emotion tries keep things positive emotions conflict best navigate new city house school Meet little voices inside head dream cartoon imaginaryfriend amypoehler phyllissmith richardkind petedocter drama comedy animation,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg
177572,Big Hero 6,Big Hero 6 special bond develops plussized inflatable robot Baymax prodigy Hiro Hamada team group friends form band hightech heroes creators Wreckit Ralph Frozen brotherbrotherrelationship hero talent scottadsit ryanpotter danielhenney chriswilliams adventure family animation,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,/5tub2Kw6NboWFblA1CgDEwB59jP.jpg
82690,Wreck-It Ralph,WreckIt Ralph WreckIt Ralph 9foottall 643pound villain arcade video game named FixIt Felix Jr games titular hero fixes buildings Ralph destroys Wanting prove good guy villain Ralph escapes game lands Heros Duty firstperson shooter helps games hero battle alien invaders later enters Sugar Rush kart racing game set tracks made candies cookies sweets There Ralph meets Vanellope von Schweetz learned game faced dire threat could affect entire arcade one Ralph may inadvertently started story regular guy looking little wreckognition supportgroup productplacement bullying johncreilly sarahsilverman jackmcbrayer richmoore family animation comedy,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,/ziC23LkMYj8gToQQYQGWSGJCLNF.jpg
5255,The Polar Express,Polar Express doubting young boy takes extraordinary train ride North Pole embarks journey selfdiscovery shows wonder life never fades believe holiday season believe santaclaus nerd faith tomhanks michaeljeter nonagaye robertzemeckis adventure animation family,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,/vQuIi5iOCN3V6yg7nbP5HUiVnpK.jpg
10191,How to Train Your Dragon,Train Dragon son Viking leader cusp manhood shy Hiccup Horrendous Haddock III faces rite passage must kill dragon prove warrior mettle downing feared dragon realizes longer wants destroy it instead befriends beast â names Toothless â much chagrin warrior father One adventure change two worlds flying blacksmith arena jaybaruchel gerardbutler craigferguson chrissanders fantasy adventure animation,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,/aH9KWmXFMamXkHMgLjnQmSYjScL.jpg
810,Shrek the Third,Shrek Third King Far Far Away died Shrek Fiona become King amp Queen However Shrek wants return cozy swamp live peace quiet finds another heir throne set bring back rule kingdom Whos ready Thirds ambush sadness stage mikemyers eddiemurphy camerondiaz chrismiller fantasy adventure animation,/n4SexGGQzI26E269tfpa80MZaGV.jpg,/qSNz1G1Ts8fFw6v4Vae4aMAjcY7.jpg
2062,Ratatouille,Ratatouille rat named Remy dreams becoming great French chef despite familys wishes obvious problem rat decidedly rodentphobic profession fate places Remy sewers Paris finds ideally situated beneath restaurant made famous culinary hero Auguste Gusteau Despite apparent dangers unlikely  certainly unwanted  visitor kitchen fine French restaurant Remys passion cooking soon sets motion hilarious exciting rat race turns culinary world Paris upside down Hes dying become chef paris brotherbrotherrelationship expensiverestaurant pattonoswalt ianholm louromano janpinkava animation comedy family,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg
10527,Madagascar: Escape 2 Africa,Madagascar Escape 2 Africa Alex Marty Melman Gloria King Julien Maurice penguins chimps back still marooned Madagascar face obstacle New Yorkers hatched plan crazy might work military precision penguins repaired old crashed plane sort of Still together Still lost africa jealousy dance benstiller jadapinkettsmith davidschwimmer ericdarnell family animation,/agRbLOHgN46TQO4YdKR462iR7To.jpg,/r2M9ElkHxEJP7riCFbT5N0uXZTc.jpg
